GT,D,A,E,F
0.105854105,0.123670384,0.128029181,0.114602871,0.099263823
0.104719758,0.13774796,0.129665636,0.108555076,0.098522928
0.104719758,0.1316771,0.112845226,0.10725769,0.099619005
0.104719758,0.1257005,0.11216988,0.11163264,0.109814559
0.104719758,0.12453939,0.12162569,0.11084113,0.095513938
0.104719758,0.11641163,0.10517681,0.10544091,0.102484254
0.106465086,0.1193918,0.11274053,0.110213563,0.101365292
0.106465086,0.119841665,0.110007433,0.111135413,0.097052189
0.104719758,0.12506185,0.110097096,0.107656971,0.090153221
0.102650702,0.13746096,0.105376585,0.10909614,0.092122105
0.102974422,0.11944091,0.10718478,0.106380396,0.101716948
0.101569617,0.1188854,0.11123121,0.10936596,0.103422619
0.102974422,0.123564616,0.10698007,0.10797382,0.09245361
0.104378716,0.13705547,0.10488242,0.10946197,0.090766998
0.106974232,0.13167681,0.117014635,0.11136045,0.091302502
0.108210415,0.13770095,0.114660993,0.116480954,0.114685301
0.108716243,0.14246623,0.11218509,0.11655939,0.115321603
0.109955743,0.13062859,0.11085695,0.12561442,0.108094732
0.109955743,0.13116455,0.112316802,0.11888961,0.095172855
0.113057531,0.12333895,0.122652452,0.11996368,0.0997985
0.116937056,0.11840457,0.15199813,0.11761118,0.114665883
0.116937056,0.12462667,0.1368766,0.13563585,0.123176577
0.116937056,0.14836006,0.11744174,0.13639016,0.135020876
0.115607047,0.13008507,0.12549043,0.13320547,0.12595012
0.114743266,0.12780699,0.12842108,0.12319771,0.103920641
0.112126353,0.119782686,0.13280576,0.118308164,0.107947425
0.109518905,0.12643482,0.10970394,0.122601695,0.115904544
0.105158977,0.14748925,0.107693255,0.11563993,0.105396319
0.102556854,0.16231464,0.107653929,0.10726866,0.102014856
0.098187935,0.15279937,0.1028004,0.102973156,0.096838171
0.095993109,0.15250222,0.10498752,0.101376936,0.085893046
0.097274443,0.13495907,0.116732165,0.09743706,0.089575183
0.092898071,0.14156246,0.11446056,0.099524191,0.090395425
0.09472871,0.13554192,0.10917424,0.11129931,0.102065138
0.096369883,0.14765245,0.11798957,0.101269041,0.09309213
0.097738437,0.15596052,0.114742234,0.107210315,0.096476961
0.097738437,0.14250107,0.116202116,0.117549621,0.097268203
0.096499168,0.122594595,0.10061325,0.098094652,0.08300831
0.095993109,0.13499373,0.097566843,0.10536644,0.091557606
0.093023482,0.13441867,0.09482671,0.109848596,0.105764427
0.092502452,0.12640515,0.09858084,0.094792925,0.091833744
0.092502452,0.13093962,0.09486386,0.094176896,0.083503563
0.094247781,0.12930629,0.101014815,0.095254771,0.08820956
0.094247781,0.13325165,0.09432049,0.094782956,0.093705437
0.096627284,0.12238924,0.100492075,0.10203641,0.090746726
0.100052441,0.12561126,0.10200751,0.103208475,0.09712229
0.101229094,0.1204081,0.1029395,0.11401992,0.094382081
0.099483766,0.09860271,0.103588461,0.12672068,0.119176502
0.100935046,0.0980586,0.107926533,0.1134683,0.098512348
0.099483766,0.10674491,0.102955386,0.1016777,0.086572474
0.097738437,0.09625447,0.10566096,0.10253837,0.083863123
0.096587134,0.10712397,0.11480707,0.10389394,0.092331129
0.092235027,0.10574498,0.09969284,0.108907655,0.093578984
0.089623642,0.10992871,0.097766355,0.11461718,0.09817725
0.089011788,0.109878495,0.09820686,0.111927934,0.101250502
0.08726646,0.11341885,0.10593654,0.09134364,0.08766056
0.08726646,0.120916784,0.10408001,0.08913536,0.076688563
0.08726646,0.10758544,0.09808552,0.09124973,0.085717771
0.08726646,0.115018785,0.114421606,0.087568745,0.078182278
0.08726646,0.11744198,0.12779628,0.09665694,0.091147483
0.089226876,0.10125349,0.10430732,0.096836511,0.086444758
0.092935453,0.096326865,0.09548822,0.10401503,0.088543057
0.092709345,0.08767618,0.09420246,0.09560643,0.085879736
0.094247781,0.110039026,0.095981345,0.102151311,0.09255893
0.095993109,0.12440218,0.097237108,0.109146588,0.093162844
0.095993109,0.10821607,0.099001393,0.09726341,0.085684012
0.095993109,0.11301266,0.10025585,0.100605346,0.097153629
0.094961621,0.122749925,0.10748164,0.10718225,0.091147961
0.094247781,0.1199273,0.09908834,0.1055615,0.102857362
0.092502452,0.123826355,0.09657031,0.10724599,0.092027619
0.095993109,0.122575864,0.10679905,0.11168846,0.10945255
0.095993109,0.1173742,0.10351087,0.10897331,0.0999899
0.095993109,0.12338051,0.1047076,0.11198477,0.099987328
0.095993109,0.122788936,0.10278626,0.101422116,0.095178719
0.095993109,0.11498794,0.098393258,0.097632408,0.084305534
0.095993109,0.13183081,0.106379978,0.101036064,0.09679445
0.096162351,0.11764182,0.100605592,0.10980404,0.091382494
0.099483766,0.122640595,0.10402538,0.103017665,0.098528657
0.099289684,0.12563854,0.10799694,0.11201758,0.105276431
0.095993109,0.1213164,0.117323145,0.11228316,0.090645987
0.094161889,0.121696874,0.10979007,0.117412634,0.105320323
0.090757124,0.11474188,0.10059512,0.111519225,0.101924154
0.090757124,0.11752188,0.10534324,0.10146182,0.091123474
0.090757124,0.11919157,0.10080357,0.090833165,0.082318201
0.089011788,0.123649776,0.08989194,0.09950095,0.090860268
0.089011788,0.11655408,0.093065757,0.10679256,0.100306262
0.089011788,0.1222069,0.094022274,0.1002327,0.09158716
0.089923559,0.14312142,0.13648506,0.103871447,0.089065008
0.092502452,0.13539788,0.13651384,0.114514239,0.111071793
0.092502452,0.13324253,0.101831764,0.100234881,0.090923761
0.090774646,0.11553927,0.093741838,0.099438034,0.090475914
0.094247781,0.105458416,0.095960051,0.096678151,0.084828855
0.092502854,0.114746734,0.09840454,0.093897547,0.090754078
0.093368569,0.12611353,0.10438296,0.106936122,0.102810515
0.097728085,0.12752844,0.119636014,0.111363339,0.099139089
0.101229094,0.1258811,0.114365816,0.108701088,0.091600181
0.09950561,0.12492682,0.10664324,0.10146791,0.084335704
0.099483766,0.115493685,0.104727401,0.106623136,0.086066391
0.099483766,0.11786163,0.105216571,0.10664164,0.092889887
0.096824863,0.13535763,0.096935035,0.10761093,0.104821177
0.097782993,0.118392065,0.102718497,0.104832955,0.096176949
0.097738437,0.13930383,0.105464086,0.102938876,0.095392006
0.097738437,0.1196551,0.11006603,0.10627481,0.096790584
0.095993109,0.1170287,0.098958895,0.097098604,0.086243244
0.096065083,0.107655,0.096119837,0.10206345,0.08422286
0.098532935,0.09580275,0.11133699,0.10396074,0.095962833
0.101229094,0.09930206,0.10878737,0.105371978,0.103053557
0.101229094,0.107753485,0.109942038,0.106415473,0.094925134
0.102974422,0.11515452,0.11067912,0.10304149,0.094017273
0.102212005,0.0950933,0.11871776,0.1093894,0.099299678
0.101229094,0.106942244,0.118915543,0.10744843,0.105718403
0.099483766,0.120362386,0.121695891,0.11141393,0.099751659
0.099483766,0.12793846,0.119788771,0.111225225,0.095222978
0.099483766,0.113173336,0.113621436,0.1117283,0.106985072
0.099483766,0.10994208,0.12052806,0.1193598,0.102658878
0.099483766,0.14193963,0.11737183,0.100448111,0.082326691
0.101229094,0.14639898,0.11175689,0.107422788,0.09138999
0.102974422,0.1351087,0.114582226,0.106637445,0.104863017
0.101229094,0.14595783,0.12381594,0.10822115,0.103765002
0.101229094,0.12556064,0.11509618,0.10939683,0.099230821
0.102974422,0.12639788,0.11646661,0.10577218,0.084961957
0.103658205,0.11674039,0.11096756,0.10653516,0.091101964
0.104719758,0.10241698,0.136836996,0.10561604,0.090459219
0.102974422,0.10212697,0.120392005,0.105484105,0.089070796
0.101229094,0.10702004,0.111887058,0.103613738,0.08560639
0.101229094,0.11677854,0.118093858,0.107495748,0.090307688
0.102752166,0.10674954,0.116858642,0.112704172,0.095474188
0.101229094,0.10987668,0.117894468,0.113650078,0.092840613
0.101229094,0.12038283,0.129993918,0.113762998,0.098821446
0.099483766,0.1416285,0.120089741,0.102810315,0.098915659
0.097738437,0.14228514,0.108368035,0.098086785,0.093765429
0.097125537,0.14586139,0.102759614,0.103758434,0.09973389
0.097475545,0.13086233,0.0979348,0.106715109,0.103898367
0.097738437,0.12179017,0.113499925,0.105341785,0.090570158
0.097738437,0.10321425,0.119080125,0.11373771,0.097667248
0.097738437,0.1085265,0.113545245,0.13715509,0.130309646
0.095993109,0.111720875,0.11275311,0.114966208,0.107785406
0.095993109,0.12978096,0.11319658,0.111725818,0.089894776
0.095993109,0.12427816,0.112566486,0.113813488,0.09562709
0.097738437,0.15265945,0.122107714,0.11203368,0.099614324
0.097738437,0.107599646,0.10090108,0.117443005,0.106533067
0.097738437,0.11243777,0.09896691,0.119520465,0.111264813
0.097738437,0.11387634,0.103766895,0.119311815,0.114209169
0.097738437,0.11111626,0.098935575,0.114997885,0.109294054
0.097738437,0.10101338,0.100846215,0.113216285,0.103879142
0.095993109,0.09656611,0.098771572,0.112679948,0.103510384
0.095993109,0.09800438,0.102479115,0.107448348,0.090702326
0.093731544,0.096091755,0.095838818,0.105570205,0.094166315
0.092502452,0.077319525,0.10291955,0.095157685,0.083714967
0.089514794,0.061671086,0.094321819,0.093877179,0.082053057
0.090757124,0.057909086,0.09317354,0.09941016,0.091377309
0.090757124,0.075317405,0.09777266,0.10145911,0.090743687
0.089413236,0.08910983,0.1011052,0.092840327,0.079518991
0.090757124,0.09451372,0.1159551,0.10066768,0.098932816
0.092502452,0.09374456,0.11393559,0.097078264,0.096008209
0.092502452,0.0765086,0.104074,0.096875004,0.08725984
0.092502452,0.066218756,0.10261755,0.12318256,0.104901264
0.092502452,0.030924344,0.094840115,0.10605059,0.101013244
0.092502452,0.030863544,0.10700238,0.09516259,0.08710393
0.092502452,0.05875344,0.093830455,0.11722397,0.110048904
0.092502452,0.07383736,0.094004215,0.12507106,0.120058596
0.092502452,0.08087995,0.0955036,0.12569034,0.119886822
0.092502452,0.09497456,0.096472205,0.11696499,0.109564438
0.092502452,0.10089075,0.110971339,0.10352297,0.091668837
0.092502452,0.07929341,0.093354925,0.094797619,0.08947674
0.092502452,0.059318766,0.096800725,0.107285635,0.08862108
0.092502452,0.06826924,0.09881817,0.115383515,0.110562393
0.092502452,0.08502625,0.122367419,0.122370555,0.105379722
0.092502452,0.076377824,0.11998304,0.130350959,0.121159316
0.092502452,0.095785335,0.101393975,0.127084281,0.116399409
0.092502452,0.09430117,0.100674305,0.119122485,0.117417294
0.090757124,0.08740733,0.09896189,0.103269942,0.090569204
0.090757124,0.08858047,0.09282348,0.098122798,0.084930235
0.092152417,0.097339734,0.107714064,0.101738379,0.08461659
0.089561935,0.10180992,0.1037347,0.097977996,0.090636549
0.089011788,0.08956535,0.089316177,0.09265228,0.088788467
0.087813686,0.0744686,0.095028525,0.093453371,0.085962555
0.08726646,0.08251147,0.09916424,0.099011965,0.095477739
0.08726646,0.08497099,0.088623285,0.09210802,0.074662311
0.085521132,0.0884355,0.08660426,0.09021282,0.074184633
0.083775803,0.08565911,0.096649721,0.085152557,0.072475147
0.083775803,0.082255386,0.116737574,0.089907837,0.075681837
0.080869325,0.06260036,0.10939555,0.103206655,0.099458123
0.079997067,0.06577821,0.095675605,0.087800165,0.082276605
0.07679449,0.08538053,0.08659143,0.08169566,0.073635611
0.07679449,0.09175111,0.08507703,0.07797355,0.076010877
0.07679449,0.076873414,0.085328,0.077608384,0.062799835
0.076533049,0.0836503,0.12917212,0.082084979,0.077234941
0.075049154,0.0951226,0.08854248,0.085372664,0.081872542
0.074572492,0.09599341,0.105167992,0.096472944,0.093016359
0.06981317,0.09975164,0.080899969,0.097642425,0.088071459
0.064369194,0.08732651,0.116337018,0.077963102,0.064660884
0.056525072,0.07432442,0.068448375,0.058583961,0.048493145
0.048662276,0.071845606,0.057744265,0.052445118,0.042005587
0.04363323,0.076844014,0.06920524,0.043978367,0.043319414
0.04363323,0.07717573,0.046962403,0.043669347,0.040825704
0.04363323,0.095391475,0.04647349,0.054483,0.051356119
0.04363323,0.08839335,0.053745165,0.04823182,0.043971123
0.042586733,0.06316238,-0.031023396,0.04430012,0.03752445
0.041887902,0.06534981,0.073927709,0.048322208,0.040409973
0.041887902,0.05987961,0.072787286,0.048176389,0.041495204
0.041887902,0.050789773,-0.002982434,0.05276199,0.044323782
0.041887902,0.049930908,-0.012238318,0.060848355,0.053884887
0.040142573,0.04765421,0.068631755,0.056019981,0.051360198
0.040142573,0.038432114,0.05863973,0.05768764,0.056329604
0.038397245,0.030998068,0.058099476,0.05004527,0.046643325
0.038397245,0.023291687,0.043616228,0.051446218,0.050205204
0.038397245,0.021550028,0.056592831,0.040423147,0.03675569
0.038397245,0.022979116,0.062566278,0.03943267,0.038680543
0.038397245,0.022737792,0.04296208,0.041662182,0.037901139
0.038397245,0.015213555,0.050383499,0.040827207,0.039516779
0.038397245,0.012214793,0.042713433,0.041287247,0.039084725
0.038397245,-0.003389156,0.048042612,0.04438545,0.0382605
0.038397245,-0.006288321,0.050448397,0.038513057,0.037312954
0.037454988,-0.007216762,0.050045499,0.043614287,0.039582863
0.031353752,0.01575241,0.034551465,0.033960313,0.030116242
0.026070733,0.009564184,0.032029181,0.03056572,0.029622841
0.015654118,0.009756282,0.022405872,0.018424112,0.015264013
0.012217305,0.044743344,-0.00959054,0.015795019,0.0150283
0.013962634,0.04209716,0.019182718,0.015803058,0.013841962
0.013962634,0.054288015,0.0155116,0.015304708,0.012708179
0.013962634,0.042333283,0.018911528,0.014939572,0.014728217
0.013962634,0.05599036,-0.003697304,0.022557866,0.018837761
0.012233751,0.050292052,-0.029562429,0.023281954,0.022470448
0.011329235,0.024489926,-0.028229743,0.012039852,0.009660513
0.008726646,0.023476725,-0.027626336,0.01070908,0.008582276
0.008726646,0.023636086,-0.017653685,0.016839828,0.015525807
0.008726646,0.030885035,-0.005482072,0.018077876,0.014888173
0.008726646,0.007640094,-0.020619925,0.012909788,0.012536786
0.008726646,0.018649517,-0.004413934,0.009565009,0.008670667
0.008726646,0.04768584,0.010295717,0.010829477,0.010115928
0.006981317,0.041129597,-0.018040884,0.007575885,0.007198977
0.006981317,0.035372876,-0.031023396,-0.000881092,-0.000764304
0.006981317,0.033801645,-0.03127106,-0.004095585,-0.003442812
0.003601281,0.029798226,0.004620971,-0.000234292,-0.000230864
0.001745329,0.022292228,0.011486972,0.002741463,0.002266428
0.001745329,0.012648687,-0.02328502,-0.004380659,-0.003924476
0.001745329,0.01818549,-0.003831798,-0.007328545,-0.00702381
-0.00078024,0.019452667,-0.003907811,-0.010630635,-0.008604545
-0.003490658,0.016852306,-0.011145646,-0.005452727,-0.005086096
-0.005235988,0.02462265,-0.005603425,-0.005866376,-0.005414935
-0.005235988,0.019865097,0.022608208,-0.005901911,-0.00511433
-0.003490658,0.012966763,0.015341247,-0.00403146,-0.003692887
-0.003490658,0.016563984,0.03320261,-0.006557285,-0.006052839
-0.003490658,0.023842847,-0.006418414,0.007756262,0.006628325
-0.003490658,0.019560838,-0.010114675,0.013743023,0.013223707
-0.003490658,0.01675365,0.01083993,0.01826739,0.017230671
-0.001905227,0.020150008,0.02867066,0.018505663,0.01655213
0.002459401,0.01617285,0.026405694,0.023208428,0.021223441
0.013463068,0.019833261,0.030833883,0.026115093,0.022546589
0.028628656,0.022252651,0.030682074,0.031166483,0.027620428
0.032987063,0.034611322,0.054699704,0.042197425,0.035423549
0.037344114,0.026478523,0.038809259,0.042722217,0.034410964
0.039958265,0.023280004,0.042656742,0.04379989,0.040686704
0.042571536,0.0324729,0.055606703,0.057189837,0.049286863
0.042064991,0.029246079,0.050740272,0.056166251,0.053434624
0.041887902,0.028202144,0.051743233,0.059402041,0.05347693
0.040142573,0.020228544,0.04893087,0.05984762,0.053371639
0.038397245,0.0162127,0.046501763,0.046088904,0.045441286
0.038397245,0.014833739,0.043888367,0.04528569,0.040348525
0.036651913,0.004333669,0.056304784,0.045655366,0.036641167
0.036651913,-0.000327243,0.057588214,0.050162989,0.045624605
0.034906585,-0.001778693,-0.001766568,0.052783918,0.049259149
0.031667278,0.016884817,-0.015149627,0.046710775,0.043007071
0.027306613,0.02452472,0.05252096,0.039773253,0.036964151
0.022956062,0.042033553,0.027372042,0.033244665,0.027032167
0.020338411,0.04795251,0.026362818,0.028395058,0.025511721
0.019198623,0.038947776,-0.031023396,0.025134417,0.023181688
0.017453292,0.02211018,-0.014684163,0.020387584,0.019097367
0.017453292,0.011414023,-0.015627634,0.018129494,0.014701436
0.017453292,0.000657333,-0.010037622,0.019886617,0.018191004
0.015707964,0.014923794,-0.01778816,0.024485788,0.021771703
0.013962634,0.019899314,-0.00650488,-0.005726771,-0.005379163
0.009350312,0.04003167,0.013930622,-0.012993508,-0.0126473
0.004139884,0.04798223,-0.01341971,-0.009628248,-0.00916482
0.001745329,0.052560672,-0.031023396,-0.010082207,-0.008332407
0,0.053619266,-0.011235954,-0.009662143,0
0.001745329,0.06486047,0.013905948,-0.004986419,-0.004817327
0.002790408,0.07471728,0.003024964,-0.000673099,-0.000631713
0.002103168,0.053031795,0.005858073,0.012956244,0.01207865
0.004723731,0.058249153,-0.021130022,0.012780947,0.011608795
0.004863643,0.06495709,0.011098305,-0.009894514,-0.009339479
0.003490658,0.076218955,0.02553407,-0.015365479,-0.014774923
0.003490658,0.07578756,0.028926602,-0.014440675,-0.014124707
0.006981317,0.07303349,0.036301732,-0.012297721,-0.011381113
0.003886627,0.074022025,0.024616407,-0.01195714,-0.011592648
0.001745329,0.063098915,0.02328348,-0.01356445,-0.012908693
0.001745329,0.05090352,0.04508689,-0.007328895,-0.006735702
0.001745329,0.052144423,0.048041396,-0.007013244,-0.006567577
0.001745329,0.03595972,0.028350702,0.003737238,0.003556078
0.001745329,0.04655262,0.029489795,0.005109315,0.004983199
0.001745329,0.06502034,0.029800767,0.00951827,0.008265378
0.001745329,0.06961308,0.03288979,0.003130759,0.003045141
0,0.07615779,0.005323766,-0.011233636,0
0.001745329,0.059032463,0.050174437,-0.000604601,-0.000593328
0.001745329,0.054552175,0.10021691,-0.022309251,-0.019967322
0.001745329,0.05707351,0.11965573,-0.027033553,-0.026426631
0.001745329,0.05800175,0.08401674,-0.001390236,-0.001119127
-0.001745329,0.06177605,-0.009787023,-0.009083194,-0.008753416
-0.001745329,0.074432,0.05921816,-0.007690896,-0.006964395
-0.003490658,0.07727857,0.07740113,-0.012356264,-0.010196704
-0.003490658,0.08954103,0.060376488,-0.014059964,-0.011498272
-0.001382049,0.0818129,0.040820695,-0.004218572,-0.003739187
0.002969899,0.09417349,0.044896945,-0.009719723,-0.009492315
0.006981317,0.07163147,0.04654471,-0.01504588,-0.014223699
0.006981317,0.07150829,0.054869592,-0.015634496,-0.012745839
0.006981317,0.08582871,0.03969997,-0.011216237,-0.010858208
0.005235988,0.07916443,0.03703548,-0.008245609,-0.007227934
0.001745329,0.066211686,0.03128703,-0.009548341,-0.007648179
0.001745329,0.08346666,0.030405233,-0.008999306,-0.007967661
